"N1-158","N1","～でなくてなんだろう","명사 + ～でなくてなんだろう","~이 아니고 무엇이겠는가.","これを<ruby>奇跡<rt>きせき</rt></ruby>でなくてなんだろう。","이것을 기적이 아니고 무엇이라 하겠는가.","あの<ruby>行動<rt>こうどう</rt></ruby>は<ruby>勇気<rt>ゆうき</rt></ruby>でなくてなんだろう。","그 행동은 용기가 아니고 무엇이겠는가.","～ではあるまいか보다 확신과 단정이 훨씬 강하다."
"N1-159","N1","～でもなんでもない","명사 + ～でもなんでもない","~도 아무것도 아니다.","あの<ruby>人<rt>ひと</rt></ruby>は<ruby>専門家<rt>せんもんか</rt></ruby>でもなんでもない。","저 사람은 전문가도 아무것도 아니다.","そんなものは<ruby>芸術<rt>げいじゅつ</rt></ruby>でもなんでもない。","그런 것은 예술도 아무것도 아니다.","～でなくてなんだろう와 정반대의 강한 부정이다."
"N1-160","N1","～ではあるまいか","명사 / 보통형 + の + ～ではあるまいか","~이 아닐까.","いまこそ<ruby>制度<rt>せいど</rt></ruby>を<ruby>見直<rt>みなお</rt></ruby>すべきではあるまいか。","지금이야말로 제도를 재검토해야 하지 않을까.","それが<ruby>最善<rt>さいぜん</rt></ruby>の<ruby>方法<rt>ほうほう</rt></ruby>ではあるまいか。","그것이 최선의 방법이 아닐까.","～のではないか보다 더 문어적이고 완곡하다."
"N1-161","N1","～ところがある","보통형 + ～ところがある","~한 면이 있다.","<ruby>彼<rt>かれ</rt></ruby>には<ruby>少<rt>すこ</rt></ruby>し<ruby>強引<rt>ごういん</rt></ruby>なところがある。","그에게는 조금 강압적인 면이 있다.","この<ruby>作品<rt>さくひん</rt></ruby>には<ruby>不思議<rt>ふしぎ</rt></ruby>なところがある。","이 작품에는 신기한 면이 있다.","～がちだ보다 성향 지적이 더 완곡하다."
"N1-162","N1","～とみられる","보통형 + ～とみられる","~로 보인다.","<ruby>犯人<rt>はんにん</rt></ruby>は<ruby>単独<rt>たんどく</rt></ruby>で<ruby>行動<rt>こうどう</rt></ruby>したとみられる。","범인은 단독으로 행동한 것으로 보인다.","<ruby>景気<rt>けいき</rt></ruby>はしばらく<ruby>低迷<rt>ていめい</rt></ruby>するとみられる。","경기는 한동안 침체될 것으로 보인다.","객관 보도·분석 문체에 자주 쓴다."
"N1-163","N1","～ものと<ruby>思<rt>おも</rt></ruby>われる","보통형 + ～ものと思われる","~인 것으로 여겨진다.","<ruby>原因<rt>げんいん</rt></ruby>は<ruby>設備<rt>せつび</rt></ruby>の<ruby>老朽化<rt>ろうきゅうか</rt></ruby>によるものと<ruby>思<rt>おも</rt></ruby>われる。","원인은 설비 노후화에 의한 것으로 여겨진다.","その<ruby>決定<rt>けってい</rt></ruby>は<ruby>慎重<rt>しんちょう</rt></ruby>に<ruby>検討<rt>けんとう</rt></ruby>されたものと<ruby>思<rt>おも</rt></ruby>われる。","그 결정은 신중히 검토된 것으로 여겨진다.","～とみられる보다 조금 더 서면·공식적이다."
"N1-164","N1","～ものと<ruby>見<rt>み</rt></ruby>られる","보통형 + ～ものと見られる","~인 것으로 보인다.","<ruby>輸出<rt>ゆしゅつ</rt></ruby>は<ruby>来年<rt>らいねん</rt></ruby>も<ruby>増加<rt>ぞうか</rt></ruby>するものと<ruby>見<rt>み</rt></ruby>られる。","수출은 내년에도 증가할 것으로 보인다.","その<ruby>建物<rt>たてもの</rt></ruby>は<ruby>江戸<rt>えど</rt></ruby><ruby>時代<rt>じだい</rt></ruby>に<ruby>建<rt>た</rt></ruby>てられたものと<ruby>見<rt>み</rt></ruby>られる。","그 건물은 에도 시대에 지어진 것으로 보인다.","～ものと思われる보다 약간 더 객관 보도문 느낌이다."
"N1-165","N1","～ないものか","동사 ない형 + ～ものか","~할 수 없을까.","なんとかならないものかと、みんなで<ruby>知恵<rt>ちえ</rt></ruby>を<ruby>出<rt>だ</rt></ruby>し<ruby>合<rt>あ</rt></ruby>った。","어떻게든 안 될까 하고 모두 함께 머리를 맞댔다.","もう<ruby>少<rt>すこ</rt></ruby>し<ruby>静<rt>しず</rt></ruby>かにならないものか。","조금만 더 조용해질 수는 없을까.","실제 질문이라기보다 강한 바람을 나타낸다."
"N1-166","N1","～ないものだろうか","동사 ない형 + ～ものだろうか","~할 수 없을까.","この<ruby>混雑<rt>こんざつ</rt></ruby>を<ruby>減<rt>へ</rt></ruby>らせないものだろうか。","이 혼잡을 줄일 수는 없을까.","その<ruby>誤解<rt>ごかい</rt></ruby>を<ruby>解<rt>と</rt></ruby>けないものだろうかと<ruby>考<rt>かんが</rt></ruby>えている。","그 오해를 풀 수는 없을까 하고 생각하고 있다.","～ないものか보다 조금 더 부드럽다."
"N1-167","N1","～ないものでもない","동사 ない형 + ～ものでもない","~하지 못하는 것도 아니다; 꼭 불가능한 것도 아니다.","やり<ruby>方<rt>かた</rt></ruby>しだいでは、<ruby>実現<rt>じつげん</rt></ruby>できないものでもない。","방법에 따라서는 실현하지 못하는 것도 아니다.","この<ruby>案<rt>あん</rt></ruby>も、<ruby>見方<rt>みかた</rt></ruby>によっては<ruby>理解<rt>りかい</rt></ruby>できないものでもない。","이 안도 보는 관점에 따라서는 이해 못 할 것도 아니다.","완곡한 긍정이다."
"N1-168","N1","～ないとも<ruby>限<rt>かぎ</rt></ruby>らない","동사 ない형 + ～とも限らない","~하지 않는다고는 할 수 없다; ~할 가능성도 있다.","このままでは、<ruby>同<rt>おな</rt></ruby>じ<ruby>問題<rt>もんだい</rt></ruby>が<ruby>起<rt>お</rt></ruby>きないとも<ruby>限<rt>かぎ</rt></ruby>らない。","이대로라면 같은 문제가 일어나지 않는다고는 할 수 없다.","<ruby>彼<rt>かれ</rt></ruby>がその<ruby>話<rt>はなし</rt></ruby>を<ruby>知<rt>し</rt></ruby>らないとも<ruby>限<rt>かぎ</rt></ruby>らない。","그가 그 이야기를 모른다고는 할 수 없다.","～ないものでもない가 약한 긍정이면, 이쪽은 가능성 유보다."
"N1-169","N1","～に～ない","동사 기본형 + に + 같은 동사 가능형 ない형","~하려 해도 ~할 수 없다.","あまりの<ruby>悔<rt>くや</rt></ruby>しさに、<ruby>泣<rt>な</rt></ruby>くに<ruby>泣<rt>な</rt></ruby>けなかった。","너무 분해서 울려 해도 울 수 없었다.","その<ruby>場<rt>ば</rt></ruby>の<ruby>空気<rt>くうき</rt></ruby>では、<ruby>怒<rt>おこ</rt></ruby>るに<ruby>怒<rt>おこ</rt></ruby>れなかった。","그 자리 분위기에서는 화내려 해도 화낼 수 없었다.","～ようにも～ない와 비슷하지만 반복형 관용 표현이다."
"N1-170","N1","～のやら","의문사 + ～のやら","~인지.","いつのやら<ruby>雨<rt>あめ</rt></ruby>はやんでいた。","언제였는지 비는 그쳐 있었다.","どこへ<ruby>消<rt>き</rt></ruby>えたのやら、<ruby>姿<rt>すがた</rt></ruby>が<ruby>見<rt>み</rt></ruby>えない。","어디로 사라졌는지 모습이 보이지 않는다.","～やら보다 당혹·불확실의 문말 느낌이 더 강하다."
"N1-171","N1","～ものやら","보통형 + ～ものやら","~인지; ~할지.","この<ruby>先<rt>さき</rt></ruby>どうなるものやら、<ruby>誰<rt>だれ</rt></ruby>にもわからない。","앞으로 어떻게 될지 아무도 모른다.","いつ<ruby>帰<rt>かえ</rt></ruby>ってくるものやら、<ruby>連絡<rt>れんらく</rt></ruby>もない。","언제 돌아올지 연락도 없다.","～ことやら보다 약간 더 막연한 불안에 잘 어울린다."
"N1-172","N1","～ことやら","보통형 + ～ことやら","~인지; ~할지.","この<ruby>計画<rt>けいかく</rt></ruby>がいつ<ruby>実現<rt>じつげん</rt></ruby>することやら。","이 계획이 언제 실현될지.","この<ruby>子<rt>こ</rt></ruby>が<ruby>将来<rt>しょうらい</rt></ruby>どんな<ruby>大人<rt>おとな</rt></ruby>になることやら、<ruby>楽<rt>たの</rt></ruby>しみだ。","이 아이가 장래 어떤 어른이 될지 기대된다.","～のやら보다 문장 전체를 받는 느낌이 강하다."
"N1-173","N1","～までもない","동사 기본형 + ～までもない","~할 것까지 없다.","こんなことはあらためて<ruby>説明<rt>せつめい</rt></ruby>するまでもない。","이런 것은 새삼 설명할 것까지 없다.","その<ruby>件<rt>けん</rt></ruby>はわざわざ<ruby>会議<rt>かいぎ</rt></ruby>で<ruby>取<rt>と</rt></ruby>り<ruby>上<rt>あ</rt></ruby>げるまでもない。","그 건은 굳이 회의에서 다룰 것까지 없다.","～には及ばない와 뜻이 비슷하지만 이쪽이 더 범용적이다."
"N1-174","N1","～<ruby>見<rt>み</rt></ruby>るからに","독립 부사","보기만 해도 분명히.","その<ruby>料理<rt>りょうり</rt></ruby>は<ruby>見<rt>み</rt></ruby>るからにおいしそうだった。","그 요리는 보기만 해도 맛있어 보였다.","<ruby>見<rt>み</rt></ruby>るからに<ruby>疲<rt>つか</rt></ruby>れている<ruby>顔<rt>かお</rt></ruby>をしていた。","보기만 해도 지쳐 보이는 얼굴을 하고 있었다.","외관만 보고 직감적으로 판단한다."
"N1-175","N1","～も<ruby>同然<rt>どうぜん</rt></ruby>だ","동사 た형 / 명사 + ～も同然だ","~이나 다름없다.","これだけ<ruby>準備<rt>じゅんび</rt></ruby>できれば、<ruby>成功<rt>せいこう</rt></ruby>したも<ruby>同然<rt>どうぜん</rt></ruby>だ。","이만큼 준비했으면 성공한 것이나 다름없다.","この<ruby>分野<rt>ぶんや</rt></ruby>では、<ruby>私<rt>わたし</rt></ruby>はまだ<ruby>素人<rt>しろうと</rt></ruby>も<ruby>同然<rt>どうぜん</rt></ruby>だ。","이 분야에서는 나는 아직 초보나 다름없다.","～並み는 수준 유사, ～も同然だ는 거의 같은 상태다."
"N1-176","N1","～やら","보통형 / 명사 + ～やら","~인지; ~이니 ~이니.","うれしいやら<ruby>恥<rt>は</rt></ruby>ずかしいやらで、<ruby>何<rt>なん</rt></ruby>とも<ruby>言<rt>い</rt></ruby>えなかった。","기쁜지 부끄러운지 뭐라 말할 수 없었다.","<ruby>荷物<rt>にもつ</rt></ruby>やら<ruby>書類<rt>しょるい</rt></ruby>やらで、<ruby>机<rt>つくえ</rt></ruby>の<ruby>上<rt>うえ</rt></ruby>はいっぱいだ。","짐이며 서류며 해서 책상 위가 가득하다.","～のやら/ものやら/ことやら보다 조사적 용법이 강하다."
"N1-177","N1","～ようか～まいか","동사 의향형 + か + 동사 기본형 + まいか","~할까 말까.","<ruby>転職<rt>てんしょく</rt></ruby>しようかするまいか、まだ<ruby>決<rt>き</rt></ruby>められない。","이직할까 말까 아직 결정하지 못했다.","<ruby>本当<rt>ほんとう</rt></ruby>のことを<ruby>話<rt>はな</rt></ruby>そうか<ruby>話<rt>はな</rt></ruby>すまいか、ずっと<ruby>迷<rt>まよ</rt></ruby>っていた。","사실을 말할까 말까 계속 망설이고 있었다.","～ようが～まいが는 양보, 이쪽은 망설임이다."
"N1-178","N1","～ようでは","보통형 + ～ようでは","~해서는; 그런 상태라면.","こんな<ruby>初歩的<rt>しょほてき</rt></ruby>な<ruby>失敗<rt>しっぱい</rt></ruby>を<ruby>繰<rt>く</rt></ruby>り<ruby>返<rt>かえ</rt></ruby>すようでは、<ruby>任<rt>まか</rt></ruby>せられない。","이런 초보적인 실수를 반복하는 것으로는 맡길 수 없다.","<ruby>時間<rt>じかん</rt></ruby>も<ruby>守<rt>まも</rt></ruby>れないようでは、<ruby>信頼<rt>しんらい</rt></ruby>を<ruby>失<rt>うしな</rt></ruby>う。","시간도 지키지 못하는 상태로는 신뢰를 잃는다.","부정적 평가·경고가 따른다."
"N1-179","N1","～ようにも～ない","동사 의향형 + にも + 같은 동사 가능형 ない형","~하려 해도 ~할 수 없다.","<ruby>終電<rt>しゅうでん</rt></ruby>がなくて、<ruby>帰<rt>かえ</rt></ruby>ろうにも<ruby>帰<rt>かえ</rt></ruby>れない。","막차가 없어서 돌아가려 해도 돌아갈 수 없다.","<ruby>急<rt>きゅう</rt></ruby>すぎて、<ruby>考<rt>かんが</rt></ruby>えようにも<ruby>考<rt>かんが</rt></ruby>えられなかった。","너무 갑작스러워서 생각하려 해도 생각할 수 없었다.","～に～ない보다 의지·시도 쪽이 더 분명하다."
"N1-180","N1","～ようによっては","동사 ます형 어간 + ようによっては","~하기에 따라서는.","<ruby>言<rt>い</rt></ruby>いようによっては、<ruby>相手<rt>あいて</rt></ruby>を<ruby>傷<rt>きず</rt></ruby>つけることもある。","말하기에 따라서는 상대를 상처 입힐 수도 있다.","やりようによっては、この<ruby>企画<rt>きかく</rt></ruby>はまだ<ruby>成功<rt>せいこう</rt></ruby>できる。","하기에 따라서는 이 기획은 아직 성공할 수 있다.","수단·방식에 따라 결과가 달라짐을 말한다."
"N1-181","N1","～に<ruby>言<rt>い</rt></ruby>わせれば","명사 + ～に言わせれば","~에게 말하게 하면; ~의 입장에서 보면.","<ruby>本人<rt>ほんにん</rt></ruby>に<ruby>言<rt>い</rt></ruby>わせれば、この<ruby>失敗<rt>しっぱい</rt></ruby>にもそれなりの<ruby>理由<rt>りゆう</rt></ruby>があるらしい。","본인에게 말하게 하면 이 실패에도 나름의 이유가 있는 모양이다.","<ruby>祖父<rt>そふ</rt></ruby>に<ruby>言<rt>い</rt></ruby>わせれば、いまの<ruby>若者<rt>わかもの</rt></ruby>はずいぶん<ruby>恵<rt>めぐ</rt></ruby>まれているそうだ。","할아버지에게 말하게 하면 요즘 젊은이들은 꽤 혜택을 받고 있다는 것이다.","～に言わせると와 뜻은 거의 같고, 이쪽이 약간 더 회화적이다."
"N1-182","N1","～に<ruby>言<rt>い</rt></ruby>わせると","명사 + ～に言わせると","~에게 말하게 하면; ~의 견해로는.","<ruby>専門家<rt>せんもんか</rt></ruby>に<ruby>言<rt>い</rt></ruby>わせると、この<ruby>変化<rt>へんか</rt></ruby>はまだ<ruby>序章<rt>じょしょう</rt></ruby>にすぎないという。","전문가에게 말하게 하면 이 변화는 아직 서장에 지나지 않는다고 한다.","<ruby>彼女<rt>かのじょ</rt></ruby>に<ruby>言<rt>い</rt></ruby>わせると、あの<ruby>提案<rt>ていあん</rt></ruby>は<ruby>最初<rt>さいしょ</rt></ruby>から<ruby>無理<rt>むり</rt></ruby>だったらしい。","그녀에게 말하게 하면 그 제안은 처음부터 무리였던 모양이다.","～に言わせれば보다 약간 더 문어적이다."
"N1-183","N1","～にかかっては","명사 + ～にかかっては","~에게 걸리면; ~이 나서면.","あの<ruby>医師<rt>いし</rt></ruby>にかかっては、<ruby>難<rt>むずか</rt></ruby>しい<ruby>手術<rt>しゅじゅつ</rt></ruby>でも<ruby>安心<rt>あんしん</rt></ruby>して<ruby>任<rt>まか</rt></ruby>せられる。","저 의사에게 걸리면 어려운 수술도 안심하고 맡길 수 있다.","<ruby>彼<rt>かれ</rt></ruby>にかかっては、そのくらいの<ruby>問題<rt>もんだい</rt></ruby>はすぐに<ruby>片付<rt>かたづ</rt></ruby>くだろう。","그에게 걸리면 그 정도 문제는 금방 해결될 것이다.","～にかかっている이 의존이라면, ～にかかっては는 능력 발휘다."
"N1-184","N1","～にかかったら","명사 + ～にかかったら","~에게 걸리면; ~이라면.","この<ruby>店<rt>みせ</rt></ruby>の<ruby>職人<rt>しょくにん</rt></ruby>にかかったら、<ruby>古<rt>ふる</rt></ruby>い<ruby>机<rt>つくえ</rt></ruby>も<ruby>見違<rt>みちが</rt></ruby>えるほどきれいになる。","이 가게 장인에게 걸리면 낡은 책상도 몰라볼 정도로 깨끗해진다.","その<ruby>記者<rt>きしゃ</rt></ruby>にかかったら、どんな<ruby>複雑<rt>ふくざつ</rt></ruby>な<ruby>事件<rt>じけん</rt></ruby>も<ruby>一本<rt>いっぽん</rt></ruby>の<ruby>記事<rt>きじ</rt></ruby>にまとまる。","그 기자에게 걸리면 어떤 복잡한 사건도 한 편의 기사로 정리된다.","～にかかっては와 뜻은 비슷하고, 이쪽이 조금 더 구어적이다."
"N1-185","N1","～に<ruby>限<rt>かぎ</rt></ruby>ったことではない","명사 + ～に限ったことではない","~에 한정된 문제가 아니다.","その<ruby>悩<rt>なや</rt></ruby>みは<ruby>新入社員<rt>しんにゅうしゃいん</rt></ruby>に<ruby>限<rt>かぎ</rt></ruby>ったことではない。","그 고민은 신입사원에 한정된 문제가 아니다.","この<ruby>現象<rt>げんしょう</rt></ruby>は<ruby>都市部<rt>としぶ</rt></ruby>に<ruby>限<rt>かぎ</rt></ruby>ったことではなく、<ruby>地方<rt>ちほう</rt></ruby>でも<ruby>見<rt>み</rt></ruby>られる。","이 현상은 도시 지역에만 한정된 것이 아니라 지방에서도 보인다.","～に限らず보다 문장적이고 설명적인 느낌이 강하다."
"N1-186","N1","～に<ruby>難<rt>かた</rt></ruby>くない","명사 + ～に難くない","충분히 ~할 수 있다; 어렵지 않다.","その<ruby>発言<rt>はつげん</rt></ruby>が<ruby>批判<rt>ひはん</rt></ruby>を<ruby>招<rt>まね</rt></ruby>くことは<ruby>想像<rt>そうぞう</rt></ruby>に<ruby>難<rt>かた</rt></ruby>くない。","그 발언이 비판을 불러올 것은 쉽게 상상할 수 있다.","<ruby>彼女<rt>かのじょ</rt></ruby>がどれだけ<ruby>悔<rt>くや</rt></ruby>しかったかは<ruby>察<rt>さっ</rt></ruby>するに<ruby>難<rt>かた</rt></ruby>くない。","그녀가 얼마나 분했는지는 충분히 짐작할 수 있다.","주로 想像・察する 같은 한자어와 잘 결합한다."
"N1-187","N1","～に<ruby>先駆<rt>さきが</rt></ruby>けて","명사 + ～に先駆けて","~에 앞서; 선구적으로.","この<ruby>企業<rt>きぎょう</rt></ruby>は<ruby>業界<rt>ぎょうかい</rt></ruby>に<ruby>先駆<rt>さきが</rt></ruby>けて<ruby>週休<rt>しゅうきゅう</rt></ruby>三日制を<ruby>導入<rt>どうにゅう</rt></ruby>した。","이 기업은 업계에 앞서 주 3일 휴무제를 도입했다.","<ruby>地域<rt>ちいき</rt></ruby>に<ruby>先駆<rt>さきが</rt></ruby>けて<ruby>防災<rt>ぼうさい</rt></ruby><ruby>訓練<rt>くんれん</rt></ruby>を<ruby>始<rt>はじ</rt></ruby>めた<ruby>学校<rt>がっこう</rt></ruby>として<ruby>注目<rt>ちゅうもく</rt></ruby>された。","지역에 앞서 방재 훈련을 시작한 학교로 주목받았다.","～に先立って가 단순 시간 선행이면, 이쪽은 선구성도 강조한다."
"N1-188","N1","～にたえる","명사 / 동사 기본형 + ～にたえる","~할 만하다; ~할 가치가 있다.","この<ruby>映画<rt>えいが</rt></ruby>は<ruby>繰<rt>く</rt></ruby>り<ruby>返<rt>かえ</rt></ruby>し<ruby>見<rt>み</rt></ruby>るにたえる<ruby>作品<rt>さくひん</rt></ruby>だ。","이 영화는 반복해서 볼 만한 작품이다.","その<ruby>報告書<rt>ほうこくしょ</rt></ruby>は<ruby>批判的<rt>ひはんてき</rt></ruby>に<ruby>検討<rt>けんとう</rt></ruby>するにたえる<ruby>内容<rt>ないよう</rt></ruby>だった。","그 보고서는 비판적으로 검토할 만한 내용이었다.","～に値する와 비슷하지만, 이쪽이 더 문어적이고 고전적이다."
"N1-189","N1","～にたえない","명사 / 동사 기본형 + ～にたえない","차마 ~할 수 없다; ~하기 어렵다.","その<ruby>惨状<rt>さんじょう</rt></ruby>は<ruby>見<rt>み</rt></ruby>るにたえないものだった。","그 참상은 차마 볼 수 없는 것이었다.","あまりに<ruby>幼稚<rt>ようち</rt></ruby>で、<ruby>論評<rt>ろんぴょう</rt></ruby>にたえない<ruby>文章<rt>ぶんしょう</rt></ruby>だ。","너무 유치해서 논평할 가치도 없는 글이다.","긍정형 ～にたえる와 뜻 방향이 반대다."
"N1-190","N1","～に<ruby>足<rt>た</rt></ruby>る","동사 기본형 + ～に足る","~할 만하다; 충분한 가치가 있다.","その<ruby>人物<rt>じんぶつ</rt></ruby>は<ruby>信頼<rt>しんらい</rt></ruby>するに<ruby>足<rt>た</rt></ruby>る。","그 인물은 신뢰할 만하다.","<ruby>議論<rt>ぎろん</rt></ruby>するに<ruby>足<rt>た</rt></ruby>る<ruby>材料<rt>ざいりょう</rt></ruby>がようやくそろった。","논의할 만한 자료가 겨우 갖추어졌다.","～に値する와 거의 같지만, 이쪽이 더 고문어적이다."
"N1-191","N1","～に<ruby>足<rt>た</rt></ruby>りない","동사 기본형 + ～に足りない","~하기에는 부족하다; 대수롭지 않다.","それは<ruby>驚<rt>おどろ</rt></ruby>くに<ruby>足<rt>た</rt></ruby>りない<ruby>出来事<rt>できごと</rt></ruby>だ。","그것은 놀랄 만한 일까지는 아니다.","この<ruby>程度<rt>ていど</rt></ruby>の<ruby>違<rt>ちが</rt></ruby>いは、<ruby>問題<rt>もんだい</rt></ruby>にするに<ruby>足<rt>た</rt></ruby>りない。","이 정도 차이는 문제 삼기에는 부족하다.","～に当たらない와 비슷하지만, 이쪽은 가치 부족 쪽이 더 강하다."
"N1-192","N1","～にとどまらず","명사 + ～にとどまらず","~에 그치지 않고.","その<ruby>影響<rt>えいきょう</rt></ruby>は<ruby>国内<rt>こくない</rt></ruby>にとどまらず、<ruby>周辺<rt>しゅうへん</rt></ruby><ruby>国<rt>こく</rt></ruby>にも<ruby>及<rt>およ</rt></ruby>んだ。","그 영향은 국내에 그치지 않고 주변국에도 미쳤다.","<ruby>被害<rt>ひがい</rt></ruby>は<ruby>経済<rt>けいざい</rt></ruby><ruby>面<rt>めん</rt></ruby>にとどまらず、<ruby>生活<rt>せいかつ</rt></ruby><ruby>全般<rt>ぜんぱん</rt></ruby>に<ruby>広<rt>ひろ</rt></ruby>がった。","피해는 경제 면에 그치지 않고 생활 전반으로 퍼졌다.","N2의 ～のみならず보다 더 논설적이다."
"N1-193","N1","～に<ruby>恥<rt>は</rt></ruby>じない","명사 + ～に恥じない","~에 부끄럽지 않은; ~에 걸맞은.","<ruby>代表<rt>だいひょう</rt></ruby>の<ruby>名<rt>な</rt></ruby>に<ruby>恥<rt>は</rt></ruby>じない<ruby>戦<rt>たたか</rt></ruby>いぶりだった。","대표의 이름에 부끄럽지 않은 싸움이었다.","<ruby>伝統<rt>でんとう</rt></ruby>に<ruby>恥<rt>は</rt></ruby>じない<ruby>仕上<rt>しあ</rt></ruby>がりを<ruby>目指<rt>めざ</rt></ruby>して、<ruby>全員<rt>ぜんいん</rt></ruby>が<ruby>力<rt>ちから</rt></ruby>を<ruby>尽<rt>つ</rt></ruby>くした。","전통에 부끄럽지 않은 완성을 목표로 전원이 힘을 다했다.","지위·이름·기대에 걸맞음을 강조한다."
"N1-194","N1","～にもまして","명사 + ～にもまして","~보다도 더.","<ruby>今年<rt>ことし</rt></ruby>は<ruby>昨年<rt>さくねん</rt></ruby>にもまして<ruby>観光客<rt>かんこうきゃく</rt></ruby>が<ruby>増<rt>ふ</rt></ruby>えている。","올해는 작년보다도 더 관광객이 늘고 있다.","<ruby>何<rt>なに</rt></ruby>にもまして<ruby>大事<rt>だいじ</rt></ruby>なのは、<ruby>互<rt>たが</rt></ruby>いの<ruby>信頼<rt>しんらい</rt></ruby>だ。","무엇보다도 중요한 것은 서로에 대한 신뢰다.","비교 대상을 제시해 그 이상임을 말한다."
"N1-195","N1","～には<ruby>及<rt>およ</rt></ruby>ばない","동사 기본형 / 명사 + ～には及ばない","~할 것까지는 없다; ~에 미치지 못한다.","そのくらいのことで<ruby>謝<rt>あやま</rt></ruby>るには<ruby>及<rt>およ</rt></ruby>ばない。","그 정도 일로 사과할 것까지는 없다.","<ruby>経験<rt>けいけん</rt></ruby>の<ruby>点<rt>てん</rt></ruby>では、まだ<ruby>先輩<rt>せんぱい</rt></ruby>には<ruby>及<rt>およ</rt></ruby>ばない。","경험 면에서는 아직 선배에게 미치지 못한다.","문맥에 따라 불필요 / 미달 두 뜻이 나온다."
"N1-196","N1","～にまつわる","명사 + ～にまつわる","~에 얽힌; ~에 관한.","この<ruby>神社<rt>じんじゃ</rt></ruby>にまつわる<ruby>言<rt>い</rt></ruby>い<ruby>伝<rt>つた</rt></ruby>えを<ruby>調<rt>しら</rt></ruby>べている。","이 신사에 얽힌 전승을 조사하고 있다.","その<ruby>事件<rt>じけん</rt></ruby>にまつわる<ruby>資料<rt>しりょう</rt></ruby>は、ほとんど<ruby>公開<rt>こうかい</rt></ruby>されていない。","그 사건에 얽힌 자료는 거의 공개되어 있지 않다.","이야기·전설·사연과 잘 결합한다."
"N1-197","N1","～に<ruby>忍<rt>しの</rt></ruby>びない","동사 기본형 + ～に忍びない","차마 ~할 수 없다.","そんな<ruby>悲<rt>かな</rt></ruby>しい<ruby>知<rt>し</rt></ruby>らせは、すぐには<ruby>伝<rt>つた</rt></ruby>えるに<ruby>忍<rt>しの</rt></ruby>びない。","그런 슬픈 소식은 바로 전하기가 차마 어렵다.","<ruby>傷<rt>きず</rt></ruby>ついた<ruby>友人<rt>ゆうじん</rt></ruby>の<ruby>表情<rt>ひょうじょう</rt></ruby>は<ruby>見<rt>み</rt></ruby>るに<ruby>忍<rt>しの</rt></ruby>びなかった。","상처 입은 친구의 표정은 차마 볼 수 없었다.","～にたえない보다 동정·안쓰러움이 더 중심이다."
"N1-198","N1","～に<ruby>依<rt>よ</rt></ruby>るところが<ruby>大<rt>おお</rt></ruby>きい","명사 + ～に依るところが大きい","~에 힘입은 바가 크다.","この<ruby>成果<rt>せいか</rt></ruby>は、<ruby>現場<rt>げんば</rt></ruby>の<ruby>粘<rt>ねば</rt></ruby>り<ruby>強<rt>づよ</rt></ruby>い<ruby>努力<rt>どりょく</rt></ruby>に<ruby>依<rt>よ</rt></ruby>るところが<ruby>大<rt>おお</rt></ruby>きい。","이 성과는 현장의 끈질긴 노력에 힘입은 바가 크다.","この<ruby>街<rt>まち</rt></ruby>の<ruby>発展<rt>はってん</rt></ruby>は、<ruby>交通網<rt>こうつうもう</rt></ruby>の<ruby>整備<rt>せいび</rt></ruby>に<ruby>依<rt>よ</rt></ruby>るところが<ruby>大<rt>おお</rt></ruby>きかった。","이 도시의 발전은 교통망 정비에 힘입은 바가 컸다.","결과의 주요 원인을 분석적으로 말한다."
"N1-199","N1","～に<ruby>負<rt>お</rt></ruby>うところが<ruby>大<rt>おお</rt></ruby>きい","명사 + ～に負うところが大きい","~에 힘입은 바가 크다.","いまの<ruby>人気<rt>にんき</rt></ruby>は、<ruby>SNS<rt>えすえぬえす</rt></ruby>での<ruby>話題<rt>わだい</rt></ruby>に<ruby>負<rt>お</rt></ruby>うところが<ruby>大<rt>おお</rt></ruby>きい。","지금의 인기는 SNS에서의 화제성에 힘입은 바가 크다.","その<ruby>成功<rt>せいこう</rt></ruby>は、<ruby>周囲<rt>しゅうい</rt></ruby>の<ruby>支援<rt>しえん</rt></ruby>に<ruby>負<rt>お</rt></ruby>うところが<ruby>大<rt>おお</rt></ruby>きい。","그 성공은 주변의 지원에 힘입은 바가 크다.","～に依るところが大きい와 거의 같고, 문체 차이만 약간 있다."
"N1-200","N1","～いかなる","독립 + ～いかなる + 명사","어떠한; 어떤 ~이든.","いかなる<ruby>事情<rt>じじょう</rt></ruby>があっても、<ruby>差別<rt>さべつ</rt></ruby>は<ruby>許<rt>ゆる</rt></ruby>されない。","어떠한 사정이 있어도 차별은 허용되지 않는다.","いかなる<ruby>場合<rt>ばあい</rt></ruby>にも、まず<ruby>安全<rt>あんぜん</rt></ruby>を<ruby>優先<rt>ゆうせん</rt></ruby>してください。","어떠한 경우에도 먼저 안전을 우선해 주세요.","중편의 ～いかん이 여하라면, ～いかなる는 형용사적 수식이다."
